tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,dog_type,rating,dog_breed
8.6308E+17,5/12/2017 17:12,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",https://twitter.com/dog_rates/status/863079547188785154/photo/1,14,10,,None,None,None,None,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,Lakeland_terrier,0.275242,TRUE,Airedale,0.190569,TRUE,teddy,0.102595,FALSE,8712,1102,,1.4,Lakeland_terrier
8.63062E+17,5/12/2017 16:05,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt","https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13,10,Quinn,None,None,None,None,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,TRUE,pug,0.0595762,TRUE,boxer,0.00141218,TRUE,8457,2439,,1.3,French_bulldog
8.62831E+17,5/12/2017 0:46,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE","https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",13,10,Zooey,None,None,None,None,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,TRUE,Irish_terrier,0.156296,TRUE,German_shepherd,0.123536,TRUE,19036,5104,,1.3,Australian_terrier
8.62723E+17,5/11/2017 17:34,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",https://twitter.com/dog_rates/status/862722525377298433/photo/1,11,10,Dave,None,None,None,None,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,TRUE,beagle,0.242034,TRUE,boxer,0.0776925,TRUE,16955,3524,,1.1,basset
8.62458E+17,5/11/2017 0:01,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb","https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",13,10,Jersey,None,None,None,None,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,home_theater,0.496348,FALSE,studio_couch,0.167256,FALSE,barber_chair,0.052625,FALSE,20384,4962,,1.3,None
8.62097E+17,5/10/2017 0:08,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",13,10,,None,None,None,None,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,TRUE,Pomeranian,0.270648,TRUE,Pekinese,0.0381099,TRUE,73967,23279,,1.3,chow
8.61384E+17,5/8/2017 0:54,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13,10,Hobbes,None,None,None,None,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,TRUE,Pembroke,0.137174,TRUE,French_bulldog,0.0633086,TRUE,35936,10721,,1.3,Cardigan
8.61289E+17,5/7/2017 18:36,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,https://twitter.com/dog_rates/status/861288531465048066/video/1,13,10,,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,syringe,0.144712,FALSE,oxygen_mask,0.106684,FALSE,Bouvier_des_Flandres,0.0826102,TRUE,17099,4166,,1.3,Bouvier_des_Flandres
8.61005E+17,5/6/2017 23:49,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,https://twitter.com/dog_rates/status/861005113778896900/photo/1,12,10,Burt,None,None,None,None,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,TRUE,Pembroke,0.136113,TRUE,muzzle,0.0757642,FALSE,16629,3805,,1.2,German_shepherd
8.60564E+17,5/5/2017 18:36,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt","https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13,10,Lorenzo,None,None,None,None,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,TRUE,Pembroke,0.0559794,TRUE,beagle,0.0458957,TRUE,7481,2169,,1.3,Cardigan
8.60525E+17,5/5/2017 16:00,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13,10,Carl,None,None,None,None,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558,TRUE,toy_poodle,0.235193,TRUE,Lakeland_terrier,0.0879507,TRUE,23538,5309,,1.3,Bedlington_terrier
8.60277E+17,5/4/2017 23:34,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,https://twitter.com/dog_rates/status/860276583193509888/photo/1,12,10,Jordy,None,None,None,None,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,lakeside,0.312299,FALSE,dock,0.159842,FALSE,canoe,0.0707945,FALSE,18258,3491,,1.2,None
8.60185E+17,5/4/2017 17:30,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",https://twitter.com/dog_rates/status/860184849394610176/photo/1,14,10,,None,None,None,None,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,chimpanzee,0.267612,FALSE,gorilla,0.104293,FALSE,orangutan,0.0599075,FALSE,16640,5884,,1.4,None
8.59925E+17,5/4/2017 0:15,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12,10,Milky,None,None,None,None,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587,TRUE,Staffordshire_bullterrier,0.192558,TRUE,hog,0.10027,FALSE,19504,4104,,1.2,French_bulldog
8.59852E+17,5/3/2017 19:26,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",13,10,Trooper,None,None,None,None,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086,TRUE,golden_retriever,0.0470908,TRUE,kuvasz,0.0232063,TRUE,15382,3532,,1.3,Labrador_retriever
8.59608E+17,5/3/2017 3:17,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13,10,,None,None,None,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,0.895529,TRUE,Irish_setter,0.0240993,TRUE,Labrador_retriever,0.0192854,TRUE,18564,1581,puppo,1.3,golden_retriever
8.59197E+17,5/2/2017 0:04,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,https://twitter.com/dog_rates/status/859196978902773760/video/1,12,10,,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,Angora,0.224218,FALSE,malamute,0.216163,TRUE,Persian_cat,0.128383,FALSE,89695,30417,,1.2,malamute
8.59075E+17,5/1/2017 15:58,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,https://twitter.com/dog_rates/status/859074603037188101/photo/1,13,10,,None,None,None,None,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,revolver,0.190292,FALSE,projectile,0.149064,FALSE,fountain,0.0660466,FALSE,33844,13726,,1.3,None
8.58844E+17,5/1/2017 0:40,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,https://twitter.com/dog_rates/status/858843525470990336/photo/1,13,10,,doggo,None,None,None,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden_retriever,0.57812,TRUE,Labrador_retriever,0.286059,TRUE,bloodhound,0.0269173,TRUE,15548,3514,puppo,1.3,golden_retriever
8.58472E+17,4/30/2017 0:02,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13,10,Sophie,None,None,None,None,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407,TRUE,Cardigan,0.00872303,TRUE,basenji,0.00342373,TRUE,21523,4879,,1.3,Pembroke
8.58108E+17,4/28/2017 23:57,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12,10,Wyatt,None,None,None,None,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,0.863874,TRUE,Labrador_retriever,0.01592,TRUE,doormat,0.0106153,FALSE,15733,2924,,1.2,golden_retriever
8.5799E+17,4/28/2017 16:08,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,Rosie,None,None,None,None,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,0.43258,TRUE,English_springer,0.325898,TRUE,Lakeland_terrier,0.0426179,TRUE,16156,2612,,1.2,French_bulldog
8.57746E+17,4/28/2017 0:00,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13,10,Thor,None,None,None,None,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,0.919832,TRUE,beagle,0.043513,TRUE,golden_retriever,0.0233588,TRUE,34319,10766,,1.3,Labrador_retriever
8.57393E+17,4/27/2017 0:38,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV","https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13,10,,None,None,None,None,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.841597,TRUE,Siberian_husky,0.0736435,TRUE,Eskimo_dog,0.0721286,TRUE,5914,1662,,1.3,malamute
8.57263E+17,4/26/2017 16:00,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13,10,Oscar,None,None,None,None,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021,TRUE,Pomeranian,0.000921636,TRUE,keeshond,0.000311261,TRUE,20078,4569,,1.3,Samoyed
8.5703E+17,4/26/2017 0:33,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12,10,Zeke,None,None,None,None,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,0.968623,TRUE,Labrador_retriever,0.0103252,TRUE,Saluki,0.00414842,TRUE,18983,4063,,1.2,golden_retriever
8.56544E+17,4/24/2017 16:22,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12,10,Callie,None,None,None,None,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston_bull,0.30691,TRUE,Siamese_cat,0.191218,FALSE,Chihuahua,0.189288,TRUE,16330,2927,,1.2,Boston_bull
8.56527E+17,4/24/2017 15:13,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",https://twitter.com/dog_rates/status/856526610513747968/photo/1,14,10,,None,None,None,None,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,Old_English_sheepdog,0.798481,TRUE,Tibetan_terrier,0.0606024,TRUE,standard_poodle,0.0407219,TRUE,11891,1915,,1.4,Old_English_sheepdog
8.56282E+17,4/23/2017 23:01,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8","https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14,10,Cermet,None,None,None,None,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,0.876543,TRUE,Italian_greyhound,0.0329618,TRUE,Cardigan,0.0207759,TRUE,27868,6439,,1.4,Chihuahua
8.55851E+17,4/22/2017 18:31,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13,10,,doggo,None,None,puppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat-coated_retriever,0.321676,TRUE,Labrador_retriever,0.115138,TRUE,groenendael,0.0960997,TRUE,45808,18088,puppo,1.3,flat-coated_retriever
8.55459E+17,4/21/2017 16:33,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x","https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12,10,,None,None,None,None,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,Blenheim_spaniel,0.389513,TRUE,Pekinese,0.18822,TRUE,Japanese_spaniel,0.0826282,TRUE,30130,8378,,1.2,Blenheim_spaniel
8.54733E+17,4/19/2017 16:25,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12,10,Marlee,None,None,None,None,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,Pembroke,0.695548,TRUE,Cardigan,0.0589017,TRUE,chow,0.0284106,TRUE,23043,6247,,1.2,Pembroke
8.54482E+17,4/18/2017 23:50,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13,10,Arya,None,None,None,None,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,Chihuahua,0.260242,TRUE,toy_poodle,0.189158,TRUE,Labrador_retriever,0.144195,TRUE,29593,7041,,1.3,Chihuahua
8.54365E+17,4/18/2017 16:05,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13,10,Einstein,None,None,None,None,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,Pembroke,0.90708,TRUE,Cardigan,0.086272,TRUE,Chihuahua,0.00141323,TRUE,19091,4799,,1.3,Pembroke
8.5412E+17,4/17/2017 23:52,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14,10,,None,None,pupper,None,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black-and-tan_coonhound,0.854861,TRUE,Doberman,0.0507918,TRUE,bluetick,0.0217617,TRUE,32344,7673,pupper,1.4,black-and-tan_coonhound
8.5401E+17,4/17/2017 16:34,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11,10,,doggo,floofer,None,None,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,English_springer,0.354733,TRUE,collie,0.177538,TRUE,Border_collie,0.131706,TRUE,16395,3229,doggo,1.1,English_springer
8.53761E+17,4/17/2017 0:03,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12,10,Alice,None,None,None,None,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature_pinscher,0.292519,TRUE,Chihuahua,0.120946,TRUE,Rottweiler,0.11949,TRUE,28951,5939,,1.2,miniature_pinscher
8.53639E+17,4/16/2017 16:00,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13,10,,None,None,None,None,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,German_shepherd,0.509879,TRUE,malinois,0.237311,TRUE,kelpie,0.0469162,TRUE,35269,10422,,1.3,German_shepherd
8.533E+17,4/15/2017 17:32,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13,10,Rumpole,None,None,None,None,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,grille,0.65228,FALSE,beach_wagon,0.112846,FALSE,convertible,0.0862523,FALSE,15749,3669,,1.3,None
8.52912E+17,4/14/2017 15:51,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U","https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12,10,Benny,None,None,None,None,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,Great_Dane,0.783765,TRUE,Rhodesian_ridgeback,0.114147,TRUE,English_foxhound,0.0464395,TRUE,9195,1891,,1.2,Great_Dane
8.52673E+17,4/13/2017 23:59,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12,10,Aspen,None,None,None,None,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden_retriever,0.711235,TRUE,otterhound,0.0682347,TRUE,Sussex_spaniel,0.0465617,TRUE,15163,2223,,1.2,golden_retriever
8.52553E+17,4/13/2017 16:05,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13,10,Jarod,None,None,None,None,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound,0.186498,TRUE,Brabancon_griffon,0.139028,TRUE,Rottweiler,0.12594,TRUE,16602,3619,,1.3,bloodhound
8.52311E+17,4/13/2017 0:03,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13,10,Wiggles,None,None,None,None,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,barbell,0.971581,FALSE,dumbbell,0.0284179,FALSE,go-kart,5.60E-07,FALSE,33666,10200,,1.3,None
8.52226E+17,4/12/2017 18:25,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",https://twitter.com/dog_rates/status/852226086759018497/video/1,14,10,General,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,prison,0.352793,FALSE,dishwasher,0.110723,FALSE,file,0.094112,FALSE,20346,7011,,1.4,None
8.5219E+17,4/12/2017 16:00,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12,10,Sailor,None,None,None,None,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,barrow,0.42315,FALSE,Bernese_mountain_dog,0.415374,TRUE,EntleBucher,0.0673454,TRUE,11652,1636,,1.2,Bernese_mountain_dog
8.51592E+17,4/11/2017 0:24,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11,10,,None,None,None,None,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,Cardigan,0.394507,TRUE,Chihuahua,0.077254,TRUE,French_bulldog,0.0765588,TRUE,16523,3583,,1.1,Cardigan
8.51465E+17,4/10/2017 16:00,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",14,10,Iggy,None,None,None,None,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,web_site,0.919649,FALSE,menu,0.0263061,FALSE,crossword_puzzle,0.00348151,FALSE,24739,7330,,1.4,None
8.51225E+17,4/10/2017 0:06,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444","https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1,https://twitter.com/dog_rates/status/851224888060895234/photo/1",13,10,Snoop,None,None,None,None,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,car_mirror,0.971512,FALSE,seat_belt,0.00706346,FALSE,standard_poodle,0.00568265,TRUE,21090,5928,,1.3,standard_poodle
8.50754E+17,4/8/2017 16:54,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN","https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",11,10,Kyle,None,None,None,None,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,pug,0.996952,TRUE,bull_mastiff,0.000995901,TRUE,French_bulldog,0.00088338,TRUE,31587,9606,,1.1,pug
8.5038E+17,4/7/2017 16:10,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,13,10,Leo,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,Yorkshire_terrier,0.249012,TRUE,Maltese_dog,0.166364,TRUE,Shih-Tzu,0.142254,TRUE,13343,2716,,1.3,Yorkshire_terrier
8.50146E+17,4/7/2017 0:38,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",11,10,Riley,None,None,None,None,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,tennis_ball,0.714798,FALSE,kelpie,0.10539,TRUE,malinois,0.0585527,TRUE,16671,3964,,1.1,kelpie
8.5002E+17,4/6/2017 16:18,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,Boomer,None,None,pupper,None,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,Shetland_sheepdog,0.759907,TRUE,collie,0.107405,TRUE,Pembroke,0.0523353,TRUE,20892,5076,pupper,1.2,Shetland_sheepdog
8.49777E+17,4/6/2017 0:13,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12,10,,None,None,None,None,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Chihuahua,0.292092,TRUE,toy_terrier,0.136852,TRUE,bonnet,0.103111,FALSE,31158,7894,,1.2,Chihuahua
